content,timestamp,platform,stock_name,delta_seconds,weight,label,fear_score,greed_score,neutral_score,reason
쬴딱 망했네,2024-09-13 03:28:48+00:00,toss,삼성전자,16465043.0,1.7279494278981912e-83,,0.8,0.0,0.2,비관적인 어조와 함께 주식의 실패를 나타내는 표현으로 공포 감정이 강하게 드러남. 하지만 구체적인 감정 표현이 많지 않아 약간의 중립적 해석 여지를 남김.
더 떨어져라,2024-10-02 00:09:49+00:00,toss,삼성전자,14835382.0,2.686050205212882e-75,,0.0,0.9,0.1,"주식이 더 떨어지길 바라는 말에서 과도한 기대감과 탐욕이 느껴지며, 중립적인 요소는 거의 없음"
120일지지 뚫어도 이지경,2023-11-21 06:02:39+00:00,toss,삼성전자,42116612.0,1.988245671277331e-212,,0.7,0.0,0.3,"비관적인 어조와 상황에 대한 불만 표현이 포함되어 있으나, 구체적인 감정 표현이나 비속어 사용은 없어서 공포 점수를 높게, 중립 점수를 낮게 부여함."
20일선 돌파 힘들어보이네,2024-11-01 00:32:46+00:00,toss,삼성전자,12242005.0,2.91655486931338e-62,,0.2,0.0,0.8,"분석적 관점에서 시장의 움직임에 대한 의견을 제시하고 있으나, 명확한 감정 표현이 없으므로 중립에 가깝다. 다만, '힘들어보인다'는 표현에서 약간의 부정적 기대감이 느껴져 소량의 공포 점수를 부여함."
"이런 외인 오늘도 파네 
몇일 연속임 대체",2024-10-24 00:53:33+00:00,toss,삼성전자,12931958.0,9.926186070837184e-66,,0.2,0.0,0.8,"비관적인 어조로 외인의 연속적인 매도 행위에 대한 불만을 표현하고 있으나, 강한 감정 표현이나 공포의 주요 키워드 사용은 없어 중립에 가까운 반응으로 판단"
"내가 이럴줄 알고 6분의1은 덜었음
다팔고 싶다고 나도 근데 팔면 오를거 같은데
어떡해",2025-03-18 04:35:49+00:00,toss,삼성전자,390622.0,0.0108771832562331,,0.6,0.2,0.2,"불안과 판매 욕구가 강하게 표현되었으나, 판매 후 상승할 것 같은 두려움과 고민이 드러남"
국장 탈출은 지능순,2024-11-12 07:15:33+00:00,toss,삼성전자,11267438.0,2.309863111353727e-57,,0.0,0.0,1.0,감정 표현이나 투자에 대한 명확한 태도가 드러나지 않음
,2024-06-04 23:57:54+00:00,toss,삼성전자,25117697.0,5.552349447720352e-127,,0.0,0.0,1.0,"입력된 문장이 'nan'으로, 유효한 감정 분석 대상이 아님"
"역시
줄때 먹고 빠져야하거늘
또 똑같은실수를 반복하눈 나는 빠뽀",2025-02-28 01:04:22+00:00,toss,삼성전자,1958509.0,1.4303550343128099e-10,,0.8,0.0,0.2,"후회와 반복된 실수에 대한 언급이 강한 공포 감정을 나타내며, 탐욕이나 중립적인 요소는 거의 없음"
이게 바로 털기의 기술,2025-02-12 07:24:25+00:00,toss,삼성전자,3318106.0,2.0958138516290138e-17,,0.0,0.0,1.0,"감정이 명확하게 드러나지 않고, 특정한 감정을 직접적으로 표현하지 않음"
미장 이랑 전세계 증시 떨어지면 누구보다 잘 반영되어 개떡락하고  오르면 쮜끔만 오름  결국 단타승,2024-08-26 01:55:20+00:00,toss,삼성전자,18025851.0,2.466274568611976e-91,,0.7,0.1,0.2,"문장에서 비관적인 어조와 '개떡락'이라는 부정적 표현을 사용하여 공포를 표현하고 있으나, '단타승'이라는 표현을 통해 어느 정도의 기회를 인식하고 있음. 중립적인 관점도 일부 포함되어 있으나, 공포의 감정이 우세함."
